TMSTAMP,RECNBR,WaterTemp,SpCond,Cond,TDS,Salinity,ODOSat,ODO,Pressure,Depth,PH,Turbidity,FChlorophyll,MChlorophyll,FAlgae,MAlgae,fDom,QSEfDom,pHmv,Site
2/27/2019 6:48,22433,28.06,53.97,57.13,35.08,35.59,88.6,5.68,0.95,0.642,8.11,-0.5,0.35,1.19,0.02,2.11,0.2,0.59,-93.6,STRI
2/27/2019 7:00,22434,28.06,53.98,57.14,35.09,35.6,89.6,5.74,0.96,0.643,8.11,-0.5,0.43,1.41,0.06,2.2,0.19,0.58,-93.8,STRI
2/27/2019 7:06,22435,28.04,53.99,57.12,35.09,35.6,90.2,5.78,0.96,0.649,8.11,-0.44,0.42,1.37,0.17,2.4,0.29,0.88,-93.9,STRI
2/27/2019 7:12,22436,28.03,53.98,57.11,35.09,35.6,89.5,5.74,0.98,0.662,8.11,-0.43,0.37,1.25,0.14,2.34,0.21,0.63,-93.8,STRI
2/27/2019 7:18,22437,28.02,53.99,57.1,35.09,35.6,89.7,5.76,0.99,0.667,8.11,-0.46,0.42,1.37,0.25,2.54,0.16,0.49,-93.8,STRI
2/27/2019 7:30,22438,28.01,53.99,57.09,35.09,35.6,89.3,5.73,0.99,0.669,8.11,-0.34,0.39,1.3,0.07,2.22,0.13,0.4,-93.7,STRI
2/27/2019 7:36,22439,27.98,53.97,57.04,35.08,35.59,87.9,5.64,1,0.674,8.11,-0.43,0.32,1.09,0.02,2.12,0.14,0.41,-93.4,STRI
2/27/2019 7:42,22440,27.97,53.97,57.03,35.08,35.59,88.4,5.68,1,0.676,8.11,-0.37,0.38,1.25,0.13,2.33,0.14,0.42,-93.4,STRI
2/27/2019 7:48,22441,27.96,53.97,57.02,35.08,35.6,88.3,5.67,1.02,0.684,8.11,-0.31,0.32,1.09,0.03,2.14,0.14,0.41,-93.4,STRI
2/27/2019 8:00,22442,27.94,53.96,57,35.08,35.59,87.6,5.63,1.02,0.685,8.1,-0.34,0.34,1.14,0.04,2.16,0.25,0.76,-93.3,STRI
2/27/2019 8:06,22443,27.94,53.97,57,35.08,35.6,88.2,5.67,1.02,0.689,8.11,-0.34,0.32,1.09,-0.03,2.03,0.12,0.35,-93.3,STRI
2/27/2019 8:12,22444,27.95,53.99,57.03,35.09,35.61,89,5.72,1.02,0.687,8.11,-0.48,0.3,1.04,0.05,2.17,0.1,0.3,-93.6,STRI
2/27/2019 8:18,22445,27.96,54,57.05,35.1,35.61,89.6,5.76,1.02,0.686,8.11,-0.56,0.27,0.96,-0.01,2.06,0.35,1.04,-93.8,STRI
2/27/2019 8:30,22446,27.97,54.01,57.07,35.1,35.62,90.4,5.81,1.02,0.687,8.12,-0.49,0.31,1.07,0.07,2.21,0.11,0.34,-94,STRI
2/27/2019 8:36,22447,27.98,54,57.08,35.1,35.62,91.7,5.89,1.02,0.69,8.12,-0.6,0.31,1.06,0.01,2.11,0.17,0.52,-94.3,STRI
2/27/2019 8:42,22448,27.98,54.01,57.09,35.1,35.62,92.3,5.93,1.01,0.68,8.12,-0.57,0.3,1.04,-0.01,2.06,0.09,0.28,-94.4,STRI
2/27/2019 8:48,22449,27.99,54.01,57.09,35.1,35.62,92.2,5.92,1,0.677,8.12,-0.51,0.33,1.13,-0.05,1.98,0.08,0.24,-94.4,STRI
2/27/2019 9:00,22450,28,54.01,57.1,35.1,35.62,92.1,5.91,1.01,0.68,8.12,-0.56,0.32,1.09,-0.03,2.02,0.27,0.82,-94.4,STRI
2/27/2019 9:06,22451,28,54.01,57.1,35.1,35.62,92.3,5.92,1,0.671,8.12,-0.6,0.28,0.96,0.01,2.1,0.33,1,-94.4,STRI
2/27/2019 9:12,22452,28,54,57.1,35.1,35.61,92.5,5.94,0.98,0.663,8.12,-0.6,0.3,1.02,-0.14,1.82,0.14,0.41,-94.4,STRI
2/27/2019 9:18,22453,27.99,54,57.09,35.1,35.62,92.4,5.93,0.98,0.66,8.12,-0.59,0.29,1.01,0,2.09,0.1,0.3,-94.5,STRI
2/27/2019 9:30,22454,28,54,57.09,35.1,35.61,92,5.91,0.97,0.65,8.12,-0.61,0.32,1.08,-0.01,2.05,0.12,0.37,-94.4,STRI
2/27/2019 9:36,22455,27.98,54,57.08,35.1,35.61,92.1,5.92,0.94,0.635,8.12,-0.57,0.3,1.03,-0.09,1.89,0.3,0.89,-94.4,STRI
2/27/2019 9:42,22456,27.98,54,57.08,35.1,35.62,91.9,5.9,0.94,0.63,8.12,-0.55,0.28,0.98,-0.07,1.96,0.1,0.3,-94.3,STRI
2/27/2019 9:48,22457,27.98,54,57.08,35.1,35.62,91.7,5.89,0.92,0.62,8.12,-0.59,0.3,1.04,0,2.08,0.08,0.25,-94.3,STRI
2/27/2019 10:00,22458,27.99,54,57.08,35.1,35.62,92.7,5.96,0.91,0.613,8.13,-0.59,0.34,1.16,-0.04,2,0.07,0.22,-94.5,STRI
2/27/2019 10:06,22459,28.01,54,57.1,35.1,35.61,92.8,5.96,0.88,0.594,8.13,-0.56,0.33,1.12,0.04,2.15,0.06,0.19,-94.5,STRI
2/27/2019 10:12,22460,28.03,54,57.13,35.1,35.61,93.5,6,0.87,0.585,8.13,-0.44,0.25,0.89,0.02,2.12,0.22,0.66,-94.7,STRI
2/27/2019 10:18,22461,28.04,54,57.14,35.1,35.61,93.6,6.01,0.85,0.572,8.13,-0.62,0.28,0.96,-0.06,1.97,0.17,0.51,-94.7,STRI
2/27/2019 10:30,22462,28.04,54,57.14,35.1,35.61,93.7,6.01,0.84,0.562,8.13,-0.58,0.24,0.85,-0.02,2.05,0.09,0.27,-94.8,STRI
2/27/2019 10:36,22463,28.04,54,57.14,35.1,35.61,93.7,6.01,0.81,0.54,8.13,-0.57,0.27,0.94,0,2.09,0.11,0.34,-94.8,STRI
2/27/2019 10:42,22464,28.05,54,57.15,35.1,35.61,93.9,6.02,0.79,0.529,8.13,-0.59,0.32,1.09,0.01,2.1,0.15,0.44,-94.8,STRI
2/27/2019 10:48,22465,28.05,54.01,57.15,35.1,35.62,94.4,6.06,0.78,0.52,8.13,-0.56,0.28,0.97,0.07,2.21,0.21,0.63,-94.9,STRI
2/27/2019 11:00,22466,28.07,54.01,57.17,35.11,35.62,93.7,6.01,0.76,0.506,8.13,-0.59,0.26,0.91,-0.03,2.02,0.21,0.64,-94.7,STRI
2/27/2019 11:06,22467,28.12,54.02,57.24,35.11,35.62,92.2,5.9,0.72,0.482,8.12,-0.57,0.19,0.71,-0.13,1.83,0.1,0.29,-94.3,STRI
2/27/2019 11:12,22468,28.14,54.02,57.26,35.11,35.63,92.7,5.94,0.72,0.477,8.12,-0.53,0.23,0.82,-0.11,1.87,0.09,0.28,-94.5,STRI
2/27/2019 11:18,22469,28.15,54.03,57.28,35.12,35.63,92.4,5.92,0.69,0.462,8.12,-0.55,0.25,0.87,-0.09,1.91,0.04,0.11,-94.3,STRI
2/27/2019 11:30,22470,28.17,54.03,57.3,35.12,35.63,92.5,5.92,0.68,0.451,8.12,-0.55,0.24,0.84,-0.14,1.82,0.08,0.25,-94.4,STRI
2/27/2019 11:36,22471,28.2,54.03,57.32,35.12,35.63,92.9,5.95,0.65,0.432,8.12,-0.61,0.21,0.77,-0.07,1.94,0.08,0.24,-94.4,STRI
2/27/2019 11:42,22472,28.22,54.03,57.35,35.12,35.63,92.9,5.95,0.64,0.428,8.12,-0.56,0.23,0.83,-0.12,1.85,0.35,1.05,-94.4,STRI
2/27/2019 11:48,22473,28.22,54.03,57.34,35.12,35.63,94.6,6.05,0.63,0.416,8.13,-0.64,0.19,0.7,-0.25,1.61,0.2,0.59,-94.8,STRI
2/27/2019 12:00,22474,28.22,54.03,57.35,35.12,35.63,96.5,6.17,0.61,0.406,8.13,-0.56,0.22,0.81,-0.05,1.99,-0.02,-0.06,-94.9,STRI
2/27/2019 12:06,22475,28.27,54.02,57.39,35.12,35.62,97.6,6.24,0.58,0.386,8.14,-0.57,0.17,0.64,-0.21,1.68,-0.03,-0.08,-95.2,STRI
2/27/2019 12:12,22476,28.31,54.03,57.44,35.12,35.63,96,6.13,0.59,0.388,8.14,-0.58,0.18,0.67,-0.23,1.65,0.13,0.38,-95.2,STRI
2/27/2019 12:18,22477,28.31,54.04,57.46,35.13,35.64,98.5,6.29,0.56,0.371,8.14,-0.56,0.24,0.85,-0.04,2.01,-0.05,-0.14,-95.3,STRI
2/27/2019 12:30,22478,28.33,54.05,57.48,35.13,35.64,96.6,6.17,0.55,0.363,8.14,-0.57,0.2,0.75,-0.03,2.02,-0.06,-0.19,-95.2,STRI
2/27/2019 12:36,22479,28.35,54.05,57.51,35.13,35.64,96.8,6.18,0.53,0.348,8.14,-0.37,0.21,0.78,-0.2,1.69,0,-0.01,-95.2,STRI
2/27/2019 12:42,22480,28.36,54.05,57.52,35.13,35.64,97.1,6.19,0.53,0.348,8.14,-0.53,0.2,0.75,-0.13,1.84,-0.04,-0.11,-95.2,STRI
2/27/2019 12:48,22481,28.37,54.05,57.53,35.13,35.64,97.2,6.2,0.51,0.334,8.14,-0.57,0.21,0.77,-0.2,1.69,-0.06,-0.18,-95.2,STRI
2/27/2019 12:54,22482,28.37,54.06,57.53,35.14,35.64,96.1,6.13,0.5,0.33,8.13,-0.63,0.21,0.77,-0.12,1.82,-0.12,-0.36,-95.1,STRI
2/27/2019 13:00,22483,28.37,54.06,57.54,35.14,35.64,97.3,6.21,0.49,0.322,8.14,-0.52,0.23,0.82,-0.03,2.02,0.26,0.79,-95.3,STRI
2/27/2019 13:06,22484,28.38,54.05,57.55,35.13,35.64,97.6,6.23,0.49,0.319,8.14,-0.53,0.23,0.83,-0.08,1.94,-0.03,-0.1,-95.4,STRI
2/27/2019 13:12,22485,28.4,54.06,57.56,35.14,35.64,98.1,6.26,0.47,0.31,8.14,-0.58,0.18,0.67,-0.2,1.69,-0.01,-0.03,-95.5,STRI
2/27/2019 13:24,22486,28.41,54.05,57.57,35.14,35.64,99.7,6.35,0.46,0.301,8.15,-0.64,0.21,0.77,-0.14,1.82,0.5,1.51,-95.7,STRI
2/27/2019 13:30,22487,28.43,54.05,57.59,35.14,35.64,101.3,6.46,0.45,0.294,8.15,-0.58,0.21,0.78,-0.18,1.74,0.52,1.55,-96,STRI
2/27/2019 13:36,22488,28.43,54.05,57.6,35.14,35.64,100.9,6.43,0.43,0.281,8.15,-0.55,0.23,0.82,-0.17,1.75,0.46,1.38,-96.2,STRI
2/27/2019 13:42,22489,28.43,54.05,57.6,35.13,35.64,102,6.5,0.44,0.284,8.16,-0.59,0.22,0.79,-0.22,1.66,-0.07,-0.22,-96.3,STRI
2/27/2019 13:54,22490,28.43,54.05,57.59,35.13,35.64,101.7,6.48,0.43,0.277,8.16,-0.55,0.21,0.77,-0.18,1.74,0.48,1.45,-96.3,STRI
2/27/2019 14:00,22491,28.4,54.03,57.54,35.12,35.62,105.4,6.72,0.42,0.272,8.16,-0.54,0.41,1.34,0.09,2.24,0.62,1.87,-96.4,STRI
2/27/2019 14:06,22492,28.38,54,57.48,35.1,35.6,104.8,6.69,0.41,0.269,8.16,-0.61,0.29,1,-0.04,2.01,0.47,1.41,-96.3,STRI
2/27/2019 14:12,22493,28.32,53.99,57.41,35.09,35.59,106.9,6.83,0.42,0.271,8.16,-0.54,0.27,0.93,-0.04,2,0.06,0.19,-96.3,STRI
2/27/2019 14:24,22494,28.32,53.95,57.37,35.07,35.56,105.7,6.75,0.4,0.261,8.16,-0.56,0.31,1.06,-0.02,2.04,-0.03,-0.08,-96.3,STRI
2/27/2019 14:30,22495,28.26,53.79,57.14,34.96,35.45,109.3,6.99,0.4,0.262,8.14,-0.38,0.43,1.43,0.21,2.48,0.4,1.2,-95.6,STRI
2/27/2019 14:36,22496,28.27,53.8,57.16,34.97,35.45,108.1,6.91,0.41,0.263,8.14,-0.33,0.49,1.58,0.23,2.51,0.88,2.65,-95.4,STRI
2/27/2019 14:42,22497,28.28,53.8,57.17,34.97,35.46,107.3,6.87,0.4,0.258,8.14,-0.38,0.43,1.42,0.19,2.44,0.33,0.98,-95.2,STRI
2/27/2019 14:54,22498,28.27,53.77,57.12,34.95,35.43,106.7,6.83,0.41,0.264,8.13,-0.5,0.37,1.23,0.18,2.43,0.06,0.18,-94.6,STRI
2/27/2019 15:00,22499,28.3,53.76,57.15,34.95,35.43,103.7,6.63,0.41,0.266,8.12,-0.45,0.31,1.06,0.06,2.2,0.33,1,-94.5,STRI
2/27/2019 15:06,22500,28.34,53.82,57.25,34.98,35.47,101.7,6.5,0.41,0.266,8.14,-0.55,0.25,0.9,-0.18,1.74,0.05,0.16,-95.1,STRI
2/27/2019 15:12,22501,28.38,53.94,57.42,35.06,35.56,100.1,6.39,0.41,0.265,8.14,-0.64,0.3,1.04,0.03,2.14,0.07,0.21,-95.1,STRI
2/27/2019 15:24,22502,28.39,53.98,57.48,35.09,35.59,99.5,6.35,0.4,0.261,8.13,-0.57,0.31,1.05,-0.06,1.96,0.54,1.61,-95,STRI
2/27/2019 15:30,22503,28.41,54,57.52,35.1,35.6,98.5,6.28,0.41,0.264,8.13,-0.29,0.28,0.98,-0.05,1.98,0.74,2.22,-95,STRI
2/27/2019 15:36,22504,28.42,54.01,57.53,35.1,35.61,99.5,6.34,0.4,0.262,8.14,-0.5,0.38,1.26,0.05,2.18,0.43,1.28,-95.1,STRI
2/27/2019 15:42,22505,28.42,54.01,57.54,35.11,35.61,99.6,6.35,0.41,0.265,8.13,-0.64,0.27,0.95,-0.01,2.07,0.56,1.69,-95,STRI
2/27/2019 15:54,22506,28.42,54,57.53,35.1,35.6,100.9,6.43,0.41,0.266,8.14,-0.43,0.37,1.25,0.17,2.41,0.03,0.09,-95.4,STRI
2/27/2019 16:00,22507,28.43,54.01,57.54,35.11,35.61,100.4,6.4,0.42,0.273,8.14,-0.57,0.39,1.28,0.12,2.3,0.04,0.12,-95.3,STRI
2/27/2019 16:06,22508,28.43,54.01,57.55,35.11,35.61,101.4,6.46,0.42,0.276,8.14,-0.47,0.45,1.48,0.29,2.63,0.35,1.05,-95.4,STRI
2/27/2019 16:12,22509,28.44,54.01,57.55,35.11,35.61,101.5,6.47,0.43,0.282,8.14,-0.55,0.53,1.71,0.2,2.47,0,0,-95.6,STRI
2/27/2019 16:24,22510,28.45,54.01,57.57,35.11,35.61,103.7,6.61,0.43,0.282,8.15,-0.07,0.43,1.41,0.23,2.51,0.04,0.11,-96.1,STRI
2/27/2019 16:30,22511,28.47,54.01,57.6,35.11,35.61,105.3,6.71,0.44,0.29,8.16,-0.56,0.49,1.59,0.37,2.79,0.45,1.35,-96.7,STRI
2/27/2019 16:36,22512,28.48,54.01,57.61,35.11,35.61,110.2,7.02,0.45,0.295,8.17,-0.53,0.52,1.67,0.4,2.83,0.43,1.29,-97.2,STRI
2/27/2019 16:42,22513,28.48,54,57.59,35.1,35.6,110.4,7.03,0.46,0.298,8.17,-0.51,0.47,1.54,0.29,2.62,0,0,-97.3,STRI
2/27/2019 16:54,22514,28.48,54.01,57.6,35.1,35.6,109.5,6.98,0.46,0.302,8.17,-0.41,0.42,1.39,0.39,2.83,0.55,1.64,-97.3,STRI
2/27/2019 17:00,22515,28.44,53.91,57.46,35.04,35.54,110.4,7.04,0.48,0.318,8.17,-0.57,0.42,1.38,0.21,2.47,0.48,1.45,-97.2,STRI
2/27/2019 17:06,22516,28.48,53.93,57.51,35.05,35.55,110.6,7.05,0.48,0.317,8.18,-0.55,0.43,1.42,0.22,2.51,0.19,0.58,-97.5,STRI
2/27/2019 17:12,22517,28.4,53.94,57.44,35.06,35.55,108.1,6.9,0.5,0.329,8.16,-0.48,0.48,1.57,0.3,2.65,0.79,2.37,-96.6,STRI
2/27/2019 17:24,22518,28.34,53.83,57.27,34.99,35.48,105.4,6.73,0.51,0.337,8.14,-0.62,0.4,1.33,0.07,2.21,0.13,0.38,-95.4,STRI
2/27/2019 17:30,22519,28.38,53.86,57.33,35.01,35.5,106.8,6.82,0.54,0.355,8.15,-0.52,0.53,1.7,0.28,2.62,0.1,0.29,-96.2,STRI
2/27/2019 17:36,22520,28.32,53.93,57.35,35.05,35.55,108.3,6.92,0.54,0.357,8.16,-0.32,0.69,2.17,0.5,3.02,0.36,1.07,-96.3,STRI
2/27/2019 17:42,22521,28.31,53.87,57.28,35.02,35.51,107,6.84,0.55,0.365,8.15,-0.45,0.66,2.1,0.58,3.18,-0.02,-0.05,-95.9,STRI
2/27/2019 17:54,22522,28.32,53.88,57.3,35.02,35.52,108.7,6.95,0.56,0.371,8.15,-0.53,0.88,2.73,0.89,3.77,0.53,1.59,-96.1,STRI
2/27/2019 18:00,22523,28.32,53.91,57.33,35.04,35.54,105.3,6.73,0.57,0.374,8.15,-0.48,0.68,2.16,0.76,3.53,0.06,0.17,-95.9,STRI
2/27/2019 18:06,22524,28.31,53.92,57.33,35.05,35.54,106.3,6.79,0.58,0.381,8.15,-0.48,0.74,2.32,0.87,3.73,0.06,0.17,-96,STRI
2/27/2019 18:12,22525,28.33,53.93,57.35,35.05,35.55,105.1,6.71,0.59,0.39,8.15,-0.55,0.63,2.01,0.68,3.36,0.05,0.16,-96,STRI
2/27/2019 18:24,22526,28.33,53.94,57.37,35.06,35.56,104.4,6.67,0.59,0.393,8.15,-0.45,0.65,2.07,0.6,3.22,-0.12,-0.36,-96,STRI
2/27/2019 18:30,22527,28.32,53.96,57.38,35.07,35.57,104.5,6.67,0.61,0.406,8.15,-0.52,0.7,2.21,0.86,3.71,0.6,1.81,-96,STRI
2/27/2019 18:36,22528,28.32,53.96,57.38,35.07,35.57,102.7,6.56,0.61,0.407,8.15,-0.53,0.69,2.19,0.61,3.24,0.2,0.59,-95.9,STRI
2/27/2019 18:42,22529,28.33,53.96,57.39,35.07,35.57,101.9,6.51,0.63,0.416,8.15,-0.5,0.6,1.93,0.44,2.92,0.28,0.83,-95.8,STRI
2/27/2019 18:54,22530,28.33,53.96,57.39,35.07,35.57,101.5,6.48,0.62,0.414,8.15,-0.51,0.58,1.85,0.38,2.8,-0.09,-0.27,-95.7,STRI
2/27/2019 19:00,22531,28.3,53.97,57.37,35.08,35.58,100.5,6.42,0.63,0.42,8.14,-0.55,0.67,2.12,0.59,3.19,-0.11,-0.32,-95.4,STRI
2/27/2019 19:06,22532,28.29,53.97,57.36,35.08,35.58,100.5,6.43,0.64,0.425,8.14,-0.58,0.66,2.1,0.56,3.13,-0.02,-0.06,-95.5,STRI
2/27/2019 19:12,22533,28.28,53.97,57.36,35.08,35.59,100.9,6.45,0.65,0.432,8.14,-0.55,0.69,2.18,0.58,3.19,0.74,2.22,-95.5,STRI
2/27/2019 19:24,22534,28.28,53.97,57.34,35.08,35.58,101,6.45,0.64,0.428,8.14,-0.54,0.66,2.08,0.6,3.22,0.17,0.5,-95.5,STRI
2/27/2019 19:30,22535,28.26,53.96,57.32,35.07,35.58,100.6,6.43,0.66,0.438,8.14,-0.53,0.71,2.23,0.63,3.27,0.18,0.55,-95.5,STRI
2/27/2019 19:36,22536,28.26,53.96,57.32,35.07,35.58,99.6,6.37,0.66,0.438,8.14,-0.55,0.67,2.11,0.62,3.25,0.72,2.15,-95.3,STRI
2/27/2019 19:42,22537,28.25,53.96,57.31,35.08,35.58,99.3,6.35,0.67,0.445,8.14,-0.57,0.66,2.09,0.63,3.28,0.14,0.41,-95.2,STRI
2/27/2019 19:54,22538,28.25,53.96,57.31,35.07,35.57,99.2,6.34,0.67,0.443,8.14,-0.55,0.7,2.21,0.69,3.4,0.48,1.45,-95.2,STRI
2/27/2019 20:00,22539,28.21,53.96,57.27,35.07,35.57,98.6,6.31,0.67,0.447,8.13,-0.51,0.63,1.99,0.61,3.23,0.17,0.5,-95,STRI
2/27/2019 20:06,22540,28.22,53.95,57.27,35.07,35.57,97.9,6.26,0.68,0.454,8.13,-0.6,0.62,1.99,0.69,3.39,0.53,1.58,-95,STRI
2/27/2019 20:12,22541,28.22,53.96,57.27,35.07,35.58,97.7,6.25,0.68,0.453,8.13,-0.62,0.57,1.83,0.53,3.09,0.48,1.45,-94.9,STRI
2/27/2019 20:24,22542,28.21,53.96,57.27,35.07,35.58,97.5,6.24,0.69,0.458,8.13,-0.48,0.61,1.94,0.5,3.03,0.21,0.64,-94.9,STRI
2/27/2019 20:30,22543,28.23,53.98,57.3,35.08,35.59,95.6,6.11,0.69,0.46,8.13,-0.64,0.66,2.1,0.56,3.14,0.12,0.36,-94.6,STRI
2/27/2019 20:36,22544,28.23,53.99,57.32,35.09,35.6,94.6,6.05,0.69,0.463,8.12,-0.58,0.62,1.97,0.53,3.09,0.58,1.73,-94.4,STRI
2/27/2019 20:42,22545,28.24,54,57.34,35.1,35.6,93.7,5.99,0.7,0.465,8.12,-0.62,0.56,1.81,0.53,3.09,0.1,0.31,-94.3,STRI
2/27/2019 20:54,22546,28.24,54,57.34,35.1,35.61,93.2,5.96,0.69,0.462,8.12,-0.6,0.54,1.75,0.52,3.06,0.24,0.73,-94.3,STRI
2/27/2019 21:00,22547,28.19,53.98,57.27,35.09,35.59,94.8,6.07,0.71,0.476,8.12,-0.55,0.62,1.97,0.59,3.2,0.43,1.3,-94.5,STRI
2/27/2019 21:06,22548,28.21,54,57.31,35.1,35.61,93.6,5.99,0.72,0.478,8.12,-0.48,0.6,1.9,0.52,3.06,0.21,0.62,-94.3,STRI
2/27/2019 21:12,22549,28.17,53.98,57.25,35.09,35.59,94.8,6.07,0.72,0.477,8.12,-0.6,0.62,1.98,0.67,3.35,0.08,0.23,-94.4,STRI
2/27/2019 21:24,22550,28.12,53.94,57.15,35.06,35.57,97.4,6.24,0.71,0.475,8.13,-0.55,0.69,2.19,0.63,3.28,0.34,1.03,-94.6,STRI
2/27/2019 21:30,22551,28.11,53.93,57.13,35.06,35.56,97.3,6.24,0.72,0.484,8.13,-0.57,0.68,2.15,0.7,3.41,0.47,1.41,-94.6,STRI
2/27/2019 21:36,22552,28.1,53.93,57.12,35.05,35.56,98,6.29,0.71,0.473,8.13,-0.55,0.78,2.44,0.98,3.94,0.65,1.95,-94.7,STRI
2/27/2019 21:42,22553,28.11,53.93,57.13,35.05,35.56,97.3,6.24,0.71,0.473,8.13,-0.51,0.65,2.05,0.7,3.41,0.44,1.31,-94.6,STRI
2/27/2019 21:54,22554,28.09,53.93,57.11,35.05,35.56,96.8,6.21,0.71,0.473,8.13,-0.55,0.7,2.22,0.75,3.51,0.69,2.08,-94.6,STRI
2/27/2019 22:00,22555,28.1,53.95,57.14,35.07,35.57,95.9,6.15,0.7,0.463,8.13,-0.51,0.6,1.9,0.62,3.26,0.42,1.26,-94.5,STRI
2/27/2019 22:06,22556,28.11,53.96,57.16,35.07,35.58,95.9,6.15,0.71,0.472,8.13,-0.56,0.68,2.16,0.9,3.79,0.47,1.4,-94.5,STRI
2/27/2019 22:12,22557,28.12,53.97,57.18,35.08,35.58,95,6.09,0.68,0.455,8.12,-0.33,0.67,2.11,0.67,3.34,0.27,0.8,-94.4,STRI
2/27/2019 22:24,22558,28.13,53.97,57.2,35.08,35.59,94.6,6.06,0.69,0.457,8.12,-0.51,0.66,2.08,0.6,3.22,0.47,1.4,-94.4,STRI
2/27/2019 22:30,22559,28.11,53.99,57.2,35.09,35.6,95.4,6.11,0.67,0.444,8.13,-0.49,0.67,2.13,0.66,3.33,0.29,0.87,-94.7,STRI
2/27/2019 22:36,22560,28.11,53.99,57.2,35.09,35.6,94.4,6.05,0.65,0.435,8.12,-0.52,0.59,1.88,0.47,2.97,0.51,1.54,-94.5,STRI
2/27/2019 22:42,22561,28.1,53.99,57.19,35.09,35.6,94.9,6.08,0.63,0.421,8.13,-0.51,0.6,1.93,0.63,3.28,0.39,1.17,-94.6,STRI
2/27/2019 22:54,22562,28.09,53.99,57.18,35.09,35.6,95.1,6.09,0.63,0.418,8.13,-0.47,0.69,2.17,0.77,3.54,0.54,1.63,-94.6,STRI
2/27/2019 23:00,22563,28.07,53.98,57.15,35.08,35.59,94.5,6.06,0.62,0.41,8.13,-0.43,0.68,2.15,0.69,3.38,0.36,1.07,-94.5,STRI
2/27/2019 23:06,22564,28.06,53.95,57.1,35.07,35.58,93.4,5.99,0.58,0.387,8.12,-0.5,0.61,1.95,0.59,3.2,0.31,0.92,-94.3,STRI
2/27/2019 23:12,22565,28.06,53.96,57.11,35.07,35.58,93,5.97,0.59,0.389,8.12,-0.46,0.66,2.09,0.66,3.32,0.41,1.24,-94.2,STRI
2/27/2019 23:24,22566,28.05,53.96,57.11,35.08,35.58,92.7,5.95,0.58,0.382,8.12,-0.5,0.65,2.07,0.57,3.15,0.3,0.89,-94.1,STRI
2/27/2019 23:30,22567,28.06,53.97,57.13,35.08,35.59,92.2,5.91,0.54,0.36,8.12,-0.33,0.68,2.15,0.67,3.36,0.37,1.12,-94,STRI
2/27/2019 23:36,22568,28.06,53.98,57.14,35.09,35.6,92,5.9,0.54,0.359,8.12,-0.54,0.61,1.95,0.52,3.07,0.3,0.91,-93.9,STRI
2/27/2019 23:42,22569,28.05,53.98,57.12,35.08,35.59,91.6,5.88,0.53,0.35,8.12,-0.49,0.57,1.83,0.47,2.97,0.2,0.61,-93.9,STRI
2/27/2019 23:54,22570,28.04,53.98,57.11,35.08,35.59,91.7,5.88,0.53,0.35,8.12,-0.46,0.59,1.88,0.47,2.98,0.26,0.77,-93.9,STRI
2/28/2019 0:00,22571,28.02,53.97,57.09,35.08,35.59,91.4,5.87,0.51,0.338,8.11,-0.43,0.59,1.87,0.54,3.1,0.47,1.41,-93.8,STRI
2/28/2019 0:06,22572,28.02,53.97,57.08,35.08,35.59,90.2,5.79,0.5,0.328,8.11,-0.53,0.55,1.77,0.52,3.07,0.35,1.06,-93.7,STRI
2/28/2019 0:12,22573,28,53.98,57.07,35.08,35.6,90.2,5.79,0.5,0.328,8.11,-0.47,0.6,1.92,0.59,3.19,0.27,0.81,-93.7,STRI
2/28/2019 0:24,22574,27.99,53.97,57.06,35.08,35.59,90,5.78,0.48,0.316,8.11,-0.48,0.56,1.81,0.46,2.95,0.33,0.99,-93.7,STRI
2/28/2019 0:30,22575,27.97,53.97,57.04,35.08,35.59,89.1,5.72,0.49,0.319,8.11,-0.41,0.59,1.89,0.46,2.95,0.59,1.78,-93.5,STRI
2/28/2019 0:36,22576,27.95,53.97,57.01,35.08,35.59,90,5.78,0.47,0.305,8.11,-0.41,0.62,1.97,0.5,3.04,0.6,1.81,-93.6,STRI
2/28/2019 0:42,22577,27.94,53.97,57,35.08,35.59,89.7,5.77,0.48,0.316,8.11,-0.42,0.6,1.92,0.52,3.07,0.2,0.6,-93.6,STRI
2/28/2019 0:54,22578,27.94,53.97,57,35.08,35.59,89,5.72,0.48,0.315,8.11,-0.46,0.57,1.83,0.44,2.91,0.22,0.65,-93.5,STRI
2/28/2019 1:00,22579,27.9,53.97,56.96,35.08,35.59,88.2,5.67,0.48,0.318,8.1,-0.43,0.59,1.89,0.46,2.96,0.69,2.07,-93.3,STRI
2/28/2019 1:06,22580,27.9,53.96,56.95,35.08,35.59,87.9,5.66,0.48,0.312,8.1,-0.4,0.62,1.97,0.53,3.08,0.27,0.81,-93.2,STRI
2/28/2019 1:12,22581,27.89,53.96,56.94,35.08,35.59,87.9,5.65,0.49,0.325,8.1,0.06,0.63,2.02,0.58,3.17,0.64,1.91,-93.2,STRI
2/28/2019 1:24,22582,27.88,53.96,56.93,35.07,35.59,87.6,5.64,0.49,0.32,8.1,-0.32,0.57,1.83,0.51,3.04,0.25,0.75,-93.1,STRI
2/28/2019 1:30,22583,27.86,53.96,56.91,35.08,35.59,87.4,5.63,0.49,0.32,8.1,-0.39,0.59,1.88,0.48,2.98,0.15,0.45,-93.1,STRI
